sku;name;categoria;tipo;estilo;corte;cuello;composicion;price;special_price;link_producto;link_imagen;product_type;temporada;Talles-disponibles
B0073UNI04;PantalónUnique;Pantalones;Pantalones;Vestir;FrenchFit;;CottonBlend|95%Algodón-5%Elastano;199900;99900;b0073uni04;https://burgues.com/media/catalog/product/b/0/b0073uni04-1_1_.jpg;configurable;ARCHIVE;44|46
B0073UNI21;PantalónUnique;Pantalones;Pantalones;Vestir;FrenchFit;;CottonBlend|95%Algodón-5%Elastano;199900;99900;b0073uni21;https://burgues.com/media/catalog/product/b/0/b0073uni21__0301.jpg;configurable;ARCHIVE;44|46|48
T0041RAN10;SweaterRanieri;Sweaters;Sweaters;Vestir;ClassicFit;CuelloRedondo;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0041ran10;https://burgues.com/media/catalog/product/t/0/t0041ran10_1163.jpg;configurable;ARCHIVE;XS|S|L|XXL
T0041RAN21;SweaterRanieri;Sweaters;Sweaters;Vestir;ClassicFit;CuelloRedondo;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0041ran21;https://burgues.com/media/catalog/product/t/0/t0041ran21_1077.jpg;configurable;ARCHIVE;
T0041RAN61;SweaterRanieri;Sweaters;Sweaters;Vestir;ClassicFit;CuelloRedondo;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0041ran61;https://burgues.com/media/catalog/product/b/u/burgues-eshop2978.jpg;configurable;ARCHIVE;XL
T0042PAO10;PoleraPaolo;Sweaters;Poleras;Vestir;ClassicFit;CuelloPolera;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0042pao10;https://burgues.com/media/catalog/product/t/0/t0042pao10_0689.jpg;configurable;ARCHIVE;M|XXL
T0052MAG07;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;t0052mag07;https://burgues.com/media/catalog/product/t/0/t0052mag07.jpg;configurable;ARCHIVE;XS|S
S0092ESP95;AlpargataEspadrille;Shoes;Espadriles;Sport;;;100%CueroVacuno-Forro:100%algodón-Fondo:50%Caucho50%Yute;199900;99900;s0092esp95;https://burgues.com/media/catalog/product/s/0/s0092esp-camel2.jpg;configurable;ARCHIVE;40|42|43|44|45
S0092ESP10;AlpargataEspadrille;Shoes;Espadriles;Sport;;;100%CueroVacuno-Forro:100%algodón-Fondo:50%Caucho50%Yute;199900;99900;s0092esp10;https://burgues.com/media/catalog/product/s/0/s0092esp-negro2.jpg;configurable;ARCHIVE;42|43|44|45
S0092ESP2C;AlpargataEspadrille;Shoes;Espadriles;Sport;;;100%CueroVacuno-Forro:100%algodón-Fondo:50%Caucho50%Yute;199900;99900;s0092esp2c;https://burgues.com/media/catalog/product/s/0/s0092esp-azul2.jpg;configurable;ARCHIVE;42|43|44|45
V2352MAG22;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;v2352mag22;https://burgues.com/media/catalog/product/v/2/v2352mag22.jpg;configurable;ARCHIVE;XS|S
V2352MAG21;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;v2352mag21;https://burgues.com/media/catalog/product/v/2/v2352mag21.jpg;configurable;ARCHIVE;
T0052MAG08;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;t0052mag08;https://burgues.com/media/catalog/product/t/0/t0052mag08.jpg;configurable;ARCHIVE;XS|S|3XL
T0052MAG6F;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;t0052mag6f;https://burgues.com/media/catalog/product/t/0/t0052mag6f-1_1.jpg;configurable;ARCHIVE;XS|S|3XL
V2352MAGC1;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;v2352magc1;https://burgues.com/media/catalog/product/v/2/v2352magc1.jpg;configurable;ARCHIVE;XS|3XL
T0052MAG35;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;t0052mag35;https://burgues.com/media/catalog/product/t/0/t0052mag35.jpg;configurable;ARCHIVE;XS
V2352MAG23;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;v2352mag23;https://burgues.com/media/catalog/product/v/2/v2352mag23.jpg;configurable;ARCHIVE;XS|3XL
V2352MAG11;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;v2352mag11;https://burgues.com/media/catalog/product/v/2/v2352mag11.jpg;configurable;ARCHIVE;
T0052MAG66;CamisaMagno|PuroLino;Camisas;Camisas;Sport;ClassicFit;CuelloCutaway;100%Lino;199900;99900;t0052mag66;https://burgues.com/media/catalog/product/t/0/t0052mag66-1.jpg;configurable;ARCHIVE;XS|S
T0052MAG2D;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;t0052mag2d;https://burgues.com/media/catalog/product/c/o/copia_de_t0052mag2d-1.jpg;configurable;ARCHIVE;XS|3XL
T0052MAGA8;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;t0052maga8;https://burgues.com/media/catalog/product/t/0/t0052maga8-1.jpg;configurable;ARCHIVE;XS|S
T0052MAG29;CamisaMagno|PuroLino;Camisas;Camisas;Sport;ClassicFit;CuelloCutaway;100%Lino;199900;99900;t0052mag29;https://burgues.com/media/catalog/product/t/0/t0052mag29-1.jpg;configurable;ARCHIVE;XS|S|XL
T0041RAN14;SweaterRanieri;Sweaters;Sweaters;Vestir;ClassicFit;CuelloRedondo;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0041ran14;https://burgues.com/media/catalog/product/t/0/t0041ran14_0488.jpg;configurable;ARCHIVE;XS
T0041RAN60;SweaterRanieri;Sweaters;Sweaters;Vestir;ClassicFit;CuelloRedondo;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0041ran60;https://burgues.com/media/catalog/product/t/0/t0041ran60_0536.jpg;configurable;ARCHIVE;
T0041RAN2C;SweaterRanieri;Sweaters;Sweaters;Vestir;ClassicFit;CuelloRedondo;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0041ran2c;https://burgues.com/media/catalog/product/t/0/t0041ran2c_0563.jpg;configurable;ARCHIVE;XS|S
T0042PAO61;PoleraPaolo;Sweaters;Poleras;Vestir;ClassicFit;;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0042pao61;https://burgues.com/media/catalog/product/t/0/t0042pao61_0587.jpg;configurable;ARCHIVE;XS|S
T0042PAO2C;PoleraPaolo;Sweaters;Poleras;Vestir;ClassicFit;;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0042pao2c;https://burgues.com/media/catalog/product/t/0/t0042pao2c_0655.jpg;configurable;ARCHIVE;
T0043CLO10;BuzoClover;Buzos;Buzos;Vestir;ClassicFit;;CottonBlend|50%Algodón-50%Poliester;199900;99900;t0043clo10;https://burgues.com/media/catalog/product/t/0/t0043clo10_0936.jpg;configurable;ARCHIVE;
T0043CLO19;BuzoClover;Buzos;Buzos;Vestir;ClassicFit;;CottonBlend|50%Algodón-50%Poliester;199900;99900;t0043clo19;https://burgues.com/media/catalog/product/t/0/t0043clo19_1108.jpg;configurable;ARCHIVE;
T0043TAY10;BuzoTaylor;Buzos;Buzos;Vestir;ClassicFit;CuelloRedondo;CottonBlend|50%Algodón-50%Poliester;199900;99900;t0043tay10;https://burgues.com/media/catalog/product/t/0/t0043tay10_0207.jpg;configurable;ARCHIVE;S|XXL
T0052ING10;CamisaInga;Camisas;Camisas;Sport;ClassicFit;CuelloCutaway;CottonBlend|64%Algodón-36%Poliester;199900;99900;t0052ing10;https://burgues.com/media/catalog/product/t/0/t0052ing01_265075_1_.jpg;configurable;ARCHIVE;M|L|XL
T0052ING01;CamisaInga;Camisas;Camisas;;ClassicFit;;CottonBlend|64%Algodón-36%Poliester;199900;99900;t0052ing01;https://burgues.com/media/catalog/product/t/0/t0052ing01265065.jpg;configurable;ARCHIVE;S|M|L|XL
Z0044NIM21;CamperaTejidaNimes;Abrigos;Camperas;Vestir;ClassicFit;;30%acrilico-30%poliamida-25%lana-15%viscosa;199900;99900;z0044nim21;https://burgues.com/media/catalog/product/z/0/z0044nin21_1397_4.jpg;configurable;ARCHIVE;
Z0044NIM10;CamperaTejidaNimes;Abrigos;Camperas;Vestir;ClassicFit;;30%acrilico-30%poliamida-25%lana-15%viscosa;199900;99900;z0044nim10;https://burgues.com/media/catalog/product/z/0/z0044nim10_1549.jpg;configurable;ARCHIVE;
T0052BER01;CamisaBerat;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;CottonBlend|98%Algodón-2%Elastano;169900;69900;t0052ber01;https://burgues.com/media/catalog/product/t/0/t0052ber01-4.jpg;configurable;ARCHIVE;XS|XXL|3XL
Z0073ARL10;PantalónArles;Pantalones;Pantalones;Vestir;ClassicFit;;CottonBlend|98%Algodón-2%Elastano;169900;69900;z0073arl10;https://burgues.com/media/catalog/product/z/0/z0073arl10_1502.jpg;configurable;ARCHIVE;48
Z0073ARL21;PantalónArles;Pantalones;Pantalones;Vestir;ClassicFit;;CottonBlend|98%Algodón-2%Elastano;169900;69900;z0073arl21;https://burgues.com/media/catalog/product/z/0/z0073arl21_1563.jpg;configurable;ARCHIVE;
Z0073ARL19;PantalónArles;Pantalones;Pantalones;Vestir;ClassicFit;;CottonBlend|98%Algodón-2%Elastano;169900;69900;z0073arl19;https://burgues.com/media/catalog/product/_/d/_dsc1440.jpg;configurable;ARCHIVE;
T0043ROB08;BuzoLivianoRobb;Buzos;Buzos;Sport;Regular;CuelloRedondo;CottonBlend|60%Algodón-40%Poliéster;149900;49900;t0043rob08;https://burgues.com/media/catalog/product/t/0/t0043rob08-4.jpg;configurable;ARCHIVE;
T0043RUB10;BuzoLivianoRuby;Buzos;Buzos;Sport;Regular;CuelloRedondo;CottonBlend|95%Algodón-5%Elastano;149900;49900;t0043rub10;https://burgues.com/media/catalog/product/t/0/t0043rub10-1_1.jpg;configurable;ARCHIVE;
T0043ROB11;BuzoLivianoRobb;Buzos;Buzos;Sport;Regular;CuelloRedondo;CottonBlend|60%Algodón-40%Poliéster;149900;49900;t0043rob11;https://burgues.com/media/catalog/product/t/0/t0043rob11.jpg;configurable;ARCHIVE;
B0071CAR15;JeanCardiff;Denim;Pantalones;Sport;SlimFit;;CottonBlend|98%Algodón-2%Elastano;149900;49900;b0071car15;https://burgues.com/media/catalog/product/b/0/b0071car15-1.jpg;configurable;ARCHIVE;28
B0071GAL21;JeanGales;Denim;Pantalones;Sport;SlimFit;;CottonBlend|98%Algodón-2%Elastano;149900;49900;b0071gal21;https://burgues.com/media/catalog/product/b/0/b0071gal21-1.jpg;configurable;ARCHIVE;28
B0075DOM10;BermudaDominic;Bermudas;Bermudas;Sport;ClassicFit;;CottonBlend|97%Algodón-3%Elastano;149900;49900;b0075dom10;https://burgues.com/media/catalog/product/b/0/b0075dom10.jpg;configurable;ARCHIVE;
B0077TUR21;BermudaTurin;Bermudas;Bermudas;Sport;ClassicFit;;100%Algodón;149900;49900;b0077tur21;https://burgues.com/media/catalog/product/b/0/b0077tur21-1_1.jpg;configurable;ARCHIVE;
B0075DOM08;BermudaDominique;Bermudas;Bermudas;Vestir;ClassicFit;;CottonBlend|97%Algodón-3%Elastano;149900;49900;b0075dom08;https://burgues.com/media/catalog/product/b/0/b0075dom08-1.jpg;configurable;ARCHIVE;36|38
T0021LAM10;RemeraLamontPimaPeruano;Remeras;Remeras;Sport;Regular;CuelloRedondo;100%Algodón;129900;29900;t0021lam10;https://burgues.com/media/catalog/product/b/0/b0021lam10-01.jpg;configurable;ARCHIVE;
T0021LAM62;RemeraLamontPimaPeruano;Remeras;Remeras;Sport;Regular;CuelloRedondo;100%Algodón;129900;29900;t0021lam62;https://burgues.com/media/catalog/product/t/0/t0021lam62-4.jpg;configurable;ARCHIVE;
S0093MIL10;BotaMileto;Shoes;Botas;Vestir;;;100%CueroVacuno;250000;149900;s0093mil10;https://burgues.com/media/catalog/product/s/0/s0093mil10.jpg;configurable;ARCHIVE;
L0091ROD10;MocasinRodas;Shoes;Mocasines;Vestir;;;100%CueroVacuno;250000;149900;l0091rod10;https://burgues.com/media/catalog/product/l/0/l0091rod10-1.jpg;configurable;ARCHIVE;
V2191RAP51;MocasinRaphael;Shoes;Mocasines;Vestir;;;100%CueroVacuno;250000;149900;v2191rap51;https://burgues.com/media/catalog/product/v/2/v2191rap51.jpg;configurable;ARCHIVE;
V2191RAP10;MocasinRaphael;Shoes;Mocasines;Vestir;;;100%CueroVacuno;250000;149900;v2191rap10;https://burgues.com/media/catalog/product/v/2/v2191rap10-1.jpg;configurable;ARCHIVE;
V2191RAP2A;MocasinRaphael;Shoes;Mocasines;Vestir;;;100%CueroVacuno;250000;149900;v2191rap2a;https://burgues.com/media/catalog/product/v/2/v2191rap102a.jpg;configurable;ARCHIVE;
S0093IRV10;BotaIrving;Shoes;Botas;Vestir;;;100%CueroVacuno;250000;149900;s0093irv10;https://burgues.com/media/catalog/product/s/0/s0093irv10.jpg;configurable;ARCHIVE;
S0093LIB95;BotaLiberte;Shoes;Botas;Vestir;;;100%CueroVacuno;250000;149900;s0093lib95;https://burgues.com/media/catalog/product/s/0/s0093lib95.jpg;configurable;ARCHIVE;
I2173ARC60;PantalónArchie;Pantalones;Pantalones;Vestir;SlimFit;;100%Lana;250000;149900;i2173arc60;https://burgues.com/media/catalog/product/p/a/panta_archie2.jpg;configurable;ARCHIVE;
V2191RAP60;MocasinRaphael;Shoes;Mocasin;Vestir;;;100%CueroVacuno;250000;149900;v2191rap60;https://burgues.com/media/catalog/product/v/2/v2191rap60-1.jpg;configurable;ARCHIVE;
I2173ARCC1;PantalónArchie;Pantalones;Pantalones;Vestir;SlimFit;;100%Lana;250000;149900;i2173arcc1;https://burgues.com/media/catalog/product/i/2/i2173arcc1.jpg;configurable;ARCHIVE;48
I2093CAM60;BorcegoCameron;Shoes;Borcegos;Sport;;;100%CueroVacuno;250000;149900;i2093cam60;https://burgues.com/media/catalog/product/i/2/i2093cam60.jpg;configurable;ARCHIVE;
I2093CAM10;BorcegoCameron;Shoes;Borcegos;Sport;;;100%CueroVacuno;250000;149900;i2093cam10;https://burgues.com/media/catalog/product/i/2/i2093cam10_1.jpg;configurable;ARCHIVE;
S0093MIL95;BotaMileto;Shoes;Botas;Vestir;;;100%CueroVacuno;250000;149900;s0093mil95;https://burgues.com/media/catalog/product/s/0/s0093mil95.jpg;configurable;ARCHIVE;
T0041RAL10;SweaterRalph;Sweaters;Sweaters;Vestir;SlimFit;CuelloRedondo;WoolBlend|80%lanalambswool-20%Poliamida;200000;99900;sweater-ralph-10;https://burgues.com/media/catalog/product/t/0/t0041ral10.jpg;configurable;ARCHIVE;
T0041RAL11;SweaterRalph;Sweaters;Sweaters;Vestir;SlimFit;CuelloRedondo;WoolBlend|80%lanalambswool-20%Poliamida;200000;99900;sweater-ralph-11;https://burgues.com/media/catalog/product/t/0/t0041ral11-3.jpg;configurable;ARCHIVE;
T0041RAL44;SweaterRalph;Sweaters;Sweaters;Vestir;SlimFit;CuelloRedondo;WoolBlend|80%lanalambswool-20%Poliamida;200000;99900;t0041ral44;https://burgues.com/media/catalog/product/t/0/t0041ral44.jpg;configurable;ARCHIVE;
I2264DAS17;CamperaDasha;Abrigos;Camperas;Vestir;Regular;;100%Poliamida;200000;99900;i2264das17;https://burgues.com/media/catalog/product/i/2/i2264das17-1.jpg;configurable;ARCHIVE;
I2264DAS10;CamperaDasha;Abrigos;Camperas;Vestir;Regular;;100%Poliamida;200000;99900;i2264das10;https://burgues.com/media/catalog/product/i/2/i2264das10.jpg;configurable;ARCHIVE;
I2264DAS21;CamperaDasha;Abrigos;Camperas;Vestir;Regular;;100%Poliamida;200000;99900;i2264das21;https://burgues.com/media/catalog/product/i/2/i2264das21.jpg;configurable;ARCHIVE;
V1791ALE60;MocasinAless;Shoes;Mocasin;Vestir;;;100%CueroVacuno;200000;99900;v1791ale60;https://burgues.com/media/catalog/product/l/0/l0091ale60.jpg;configurable;ARCHIVE;
V1791ALE10;MocasinAless;Shoes;Mocasin;Vestir;;;100%CueroVacuno;200000;99900;v1791ale10;https://burgues.com/media/catalog/product/v/1/v1791ale10.jpg;configurable;ARCHIVE;
I2241RAL10;SweaterRalph;Sweaters;Sweaters;Vestir;SlimFit;CuelloRedondo;WoolBlend|80%lanalambswool-20%Poliamida;200000;99900;i2241ral10;https://burgues.com/media/catalog/product/i/2/i2241ral10.jpg;configurable;ARCHIVE;
I2241RAL04;SweaterRalph;Sweaters;Sweaters;Vestir;SlimFit;CuelloRedondo;WoolBlend|80%lanalambswool-20%Poliamida;200000;99900;i2241ral04;https://burgues.com/media/catalog/product/i/2/i2241ral04.jpg;configurable;ARCHIVE;
Z0030DOR10;CamperaDorat;Abrigos;Camperas;Vestir;ClassicFit;;100%poliamida-forrería:100%poliamida-relleno:100%poliéster;200000;99900;z0030dor10;https://burgues.com/media/catalog/product/z/0/z0030dor10_1478.jpg;configurable;ARCHIVE;
Z0030DOR21;CamperaDorat;Abrigos;Camperas;Vestir;ClassicFit;;100%poliamida-forrería:100%poliamida-relleno:100%poliéster;200000;99900;z0030dor21;https://burgues.com/media/catalog/product/z/0/z0030dor21_1421.jpg;configurable;ARCHIVE;
B0071SOU23;JeanSoul;Denim;Pantalones;Sport;SlimFit;;CottonBlend|98%Algodón-2%Elastano;150000;49900;b0071sou23;https://burgues.com/media/catalog/product/b/0/b0071sou23-1.jpg;configurable;ARCHIVE;
B0071SOF00;JeanSoftManhattan;Denim;Pantalones;Sport;SlimFit;;CottonBlend|98%Algodón-2%Elastano;150000;49900;b0071sof00;https://burgues.com/media/catalog/product/b/0/b0071sof00-1.jpg;configurable;ARCHIVE;28|30
B0071SEN21;JeanSenior;Denim;Pantalones;Sport;SlimFit;;CottonBlend|98%Algodón-2%Elastano;150000;49900;b0071sen21;https://burgues.com/media/catalog/product/b/0/b0071sen21-1.jpg;configurable;ARCHIVE;
B0071ROY00;JeanRoyalManhattan;Denim;Pantalones;Sport;SkinnyFit;;CottonBlend|98%Algodón-2%Elastano;150000;49900;b0071roy00;https://burgues.com/media/catalog/product/b/0/b0071roy00-1.jpg;configurable;ARCHIVE;28|30
T0043VER01;HoodieVerum;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;t0043ver01;https://burgues.com/media/catalog/product/t/0/t0043ver01-1.jpg;configurable;ARCHIVE;
V2343FRA08;HoodieFrance;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;v2343fra08;https://burgues.com/media/catalog/product/v/2/v2343fra08-2.jpg;configurable;ARCHIVE;XS
V2343CAP08;HoodieCapetown;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;v2343cap08;https://burgues.com/media/catalog/product/v/2/v2343cap08.jpg;configurable;ARCHIVE;
I2343RUA10;HoodieTejidoRuan;Buzos;Hoodies;Sport;Regular;;55%Viscosa-25%Poliamida-20%Poliester;150000;49900;i2343rua10;https://burgues.com/media/catalog/product/i/2/i2343rua10-1.jpg;configurable;ARCHIVE;XS|XXL
V2343FRA10;HoodieFrance;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;v2343fra10;https://burgues.com/media/catalog/product/v/2/v2343fra10.jpg;configurable;ARCHIVE;XS|S|M
I2243CAP10;HoodieCapetown;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;i2243cap10;https://burgues.com/media/catalog/product/i/2/i2243cap10-4.jpg;configurable;ARCHIVE;
I2243PLA10;HoodiePlane;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;i2243pla10;https://burgues.com/media/catalog/product/i/2/i2243pla10-1.jpg;configurable;ARCHIVE;
I2243CAP11;HoodieCapetown;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;i2243cap11;https://burgues.com/media/catalog/product/i/2/i2243cap11.jpg;configurable;ARCHIVE;XS
I2243PLA12;HoodiePlane;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;i2243pla12;https://burgues.com/media/catalog/product/i/2/i2243pla12_1.jpg;configurable;ARCHIVE;
I2343RUA15;HoodieTejidoRuan;Buzos;Buzos;Sport;Regular;;55%Viscosa-25%Poliamida-20%Poliester;150000;49900;i2343rua15;https://burgues.com/media/catalog/product/i/2/i2343rua15-1_1.jpg;configurable;ARCHIVE;XS
T0043VER21;HoodieVerum;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;t0043ver21;https://burgues.com/media/catalog/product/t/0/t0043ver21-1.jpg;configurable;ARCHIVE;
V2343CAP30;HoodieCapetown;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;v2343cap30;https://burgues.com/media/catalog/product/v/2/v2343cap30.jpg;configurable;ARCHIVE;
T0044WAS36;HoodieWash;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;t0044was36;https://burgues.com/media/catalog/product/t/0/t0044was36.jpg;configurable;ARCHIVE;XS|S
T0043VER43;HoodieVerum;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;t0043ver43;https://burgues.com/media/catalog/product/t/0/t0043ver43.jpg;configurable;ARCHIVE;
T0044WAS61;HoodieWash;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;t0044was61;https://burgues.com/media/catalog/product/t/0/t0044was61-1.jpg;configurable;ARCHIVE;XS|XL
V2343FRA61;HoodieFrance;Abrigos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;v2343fra61;https://burgues.com/media/catalog/product/v/2/v2343fra63-1.jpg;configurable;ARCHIVE;XS
T0044WAS66;HoodieWash;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;t0044was66;https://burgues.com/media/catalog/product/t/0/t0044was66-1.jpg;configurable;ARCHIVE;S|XL
I2341EMI10;SweaterEmilio;Sweaters;Sweaters;Vestir;SlimFit;CuelloRedondo;WoolBlend|50%Lana-50%Acrilico;150000;49900;i2341emi10;https://burgues.com/media/catalog/product/i/2/i2341emi10.jpg;configurable;ARCHIVE;
V2341PET12;HoodiePetra;Sweaters;Sweaters;Sport;Regular;CuelloRedondo;CottonBlend|50%Algodón-50%Viscosa;150000;49900;v2341pet12;https://burgues.com/media/catalog/product/v/2/v2341pet12.jpg;configurable;ARCHIVE;
B0071SAN00;JeanSandManhattan;Denim;Denim;Sport;SkinnyFit;;CottonBlend|98%Algodón-2%Elastano;150000;49900;b0071san00;https://burgues.com/media/catalog/product/b/0/b0071san00.jpg;configurable;ARCHIVE;28|30
I2173REL30;PantalónRelax;Pantalones;Pantalones;Vestir;SlimFit;;CottonBlend|98%Algodón-2%Spandex;150000;49900;i2173rel30;https://burgues.com/media/catalog/product/i/2/i2173rel30_1056.jpg;configurable;ARCHIVE;
I2073REL21;PantalónRelax;Pantalones;Pantalones;Vestir;SlimFit;;CottonBlend|98%Algodón-2%Spandex;150000;49900;i2073rel21;https://burgues.com/media/catalog/product/i/2/i2073rel21.jpg;configurable;ARCHIVE;XS|XL
I2173REL62;PantalónRelax;Pantalones;Pantalones;Vestir;SlimFit;;CottonBlend|98%Algodón-2%Spandex;150000;49900;i2173rel62;https://burgues.com/media/catalog/product/i/2/i2173rel62.jpg;configurable;ARCHIVE;
I2063AMB35;ChalecoAmbar;Abrigos;Chalecos;Vestir;Regular;;100%Poliéster;150000;49900;i2063amb35;https://burgues.com/media/catalog/product/i/2/i2063amb35.jpg;configurable;ARCHIVE;
I2173REL10;PantalónRelax;Pantalones;Pantalones;Vestir;SlimFit;;CottonBlend|98%Algodón-2%Elastano;150000;49900;i2173rel10;https://burgues.com/media/catalog/product/i/2/i2073rel10.jpg;configurable;ARCHIVE;
I2073REL62;PantalónRelax;Pantalones;Pantalones;Vestir;SlimFit;;CottonBlend|98%Algodón-2%Elastano;150000;49900;i2073rel62;https://burgues.com/media/catalog/product/i/2/i2073rel62.jpg;configurable;ARCHIVE;XS|S
I2241LOR12;SweaterLorenzo;Sweaters;Sweaters;Vestir;SlimFit;CuelloRedondo;WoolBlend|20%Lana-25%Poliéster-25%Algodón-30%Viscosa;150000;49900;i2241lor12;https://burgues.com/media/catalog/product/i/2/i2241lor12.jpg;configurable;ARCHIVE;XXL
I2243KEN21;HoodieKennew;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;i2243ken21;https://burgues.com/media/catalog/product/i/2/i2243ken21.jpg;configurable;ARCHIVE;XS
I2243KEN14;HoodieKennew;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;i2243ken14;https://burgues.com/media/catalog/product/i/2/i2243ken14.jpg;configurable;ARCHIVE;
V2243MEN21;HoodieMentor;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;v2243men21;https://burgues.com/media/catalog/product/v/2/v2243men21.jpg;configurable;ARCHIVE;
